1.0	-0.5058052678612701
2.0	0.9831709970721128
3.0	0.6792020230336705
4.0	1.0963671847086836
5.0	1.2801630025426285
6.0	0.9783391732968258
7.0	0.8542170314008675
8.0	1.0370605504570107
9.0	0.6983994931849064
10.0	0.8045668038377993
11.0	-0.5759114784319919
12.0	-1.6597775996897117
13.0	-1.2137485596873978
14.0	-1.8736405221183494
15.0	-1.7093865329939997
16.0	0.8171890752018109
17.0	-1.907796636450658
18.0	0.6572310012042599
19.0	-1.5377861376118684
20.0	-0.8281679160985366
21.0	-0.9774936261115736
22.0	0.3669947146568046
23.0	0.44608115061619336
24.0	0.7124583202791905
25.0	1.6039478023436382
26.0	1.3237516672199916
27.0	2.044793279516715
28.0	2.002334779110252
29.0	-1.696114115617995
30.0	0.28233532983620524
31.0	-0.08956972226678539
32.0	-0.2041487135202115
33.0	-0.6069656472930234
34.0	0.5421828524643467
35.0	1.453894219259632
36.0	-0.2104203012658001
37.0	-0.35359173324335813
38.0	-0.7035285592064554
39.0	-0.1659821091235973
40.0	-0.09536715857779929
41.0	-0.6245663046236831
42.0	0.2733129713919666
43.0	0.7044752684361837
44.0	-0.6285509457791955
45.0	0.08222784778240304
46.0	-0.326544540431302
47.0	-0.1687185805685829
48.0	-0.1287772474913639
49.0	-1.0287663098592803
50.0	-0.9061489618718545
101.0	-1.011593830091441
