1.0	4.3972852515626295
2.0	-6.001810434001221
3.0	-5.984047161240192
4.0	-5.821930266387673
5.0	-4.891605964970994
6.0	-3.9278876931314985
7.0	-5.9619989834200995
8.0	-6.1915713121708755
9.0	-5.086327016346115
10.0	-4.239153942478032
11.0	-5.226101349650399
12.0	-5.11234288838289
13.0	-5.884579557182593
14.0	-5.900172889887967
15.0	-5.69822773135693
16.0	-5.391210045615186
17.0	-5.383953323960701
18.0	-4.428761172465329
19.0	-6.01783052762709
20.0	-2.575611067695899
21.0	-5.758109902259729
22.0	-2.191583905945007
23.0	-4.086314056816346
24.0	-2.931556160940124
25.0	-3.5561720068837483
26.0	0.42273780403364236
27.0	6.0927947230546105
28.0	4.189555525330235
29.0	-5.000851711389386
30.0	2.0102344438595066
31.0	7.247444952966104
32.0	5.61507716110676
33.0	7.0741285426337495
34.0	0.04024691304604767
35.0	-1.021541306054796
36.0	6.044701936600075
37.0	6.9460610413006885
38.0	5.966173247197968
39.0	4.739831377915812
40.0	-2.4562572381650267
41.0	7.08747867928879
42.0	5.314342812265119
43.0	4.659090390816869
44.0	7.085196684164728
45.0	6.960137871660854
46.0	6.9411454627401765
47.0	6.002652082124388
48.0	7.174950071971488
49.0	6.7092082853243875
50.0	7.173053374632852
101.0	7.04247992252001
