1.335245176187772054e-01
1.890194093690893695e-01
-4.947131924728900287e-01
4.072004159360704811e-01
-3.642101017984658018e-01
-4.998134010665605809e-01
-3.251562408600849330e-01
2.897652035502099044e-01
-6.745745982527717732e-01
-5.573549546179915604e-01
-4.556205230248099869e-01
-4.523312926967052450e-01
-3.610196670424659082e-01
-1.398430803034122483e-01
-4.440611936122783043e-01
4.002384428466718158e-01
-8.606867172541311783e-02
1.011389719730162451e+00
-2.628844807186145882e-01
1.573272522210261704e-01
-3.182916210108347466e-01
1.311008621740707758e+00
4.305825840885951772e-01
8.447942426356876144e-02
-3.247775827110954694e-01
3.276415603977426150e-01
-8.059770151766543211e-02
9.491318730772620171e-02
-2.990033763780022835e-01
5.711075504119930007e-02
-5.493985003360632446e-02
-2.482952191115426199e-01
-1.140305727017018600e-01
1.395594118924791349e+00
1.266007232488369327e+00
5.614202235911319727e-01
2.378524998194031237e-01
-2.239736018310324872e-01
-3.832247360052506990e-01
-5.966720546907738898e-01
-8.365149877761472730e-02
-1.657364992999834641e-01
-7.169926794091943667e-02
-3.676075991459645809e-02
-1.067254282634571838e-01
-1.267412297299407853e-01
-6.541534437428389581e-02
-4.397769323313332340e-02
1.236432762164797056e-01
4.963213933902843600e-02
-5.369293414142634058e-02
