1.0	0.1335245176187772
2.0	0.18901940936908937
3.0	-0.49471319247289003
4.0	0.4072004159360705
5.0	-0.3642101017984658
6.0	-0.4998134010665606
7.0	-0.32515624086008493
8.0	0.2897652035502099
9.0	-0.6745745982527718
10.0	-0.5573549546179916
11.0	-0.45562052302481
12.0	-0.45233129269670524
13.0	-0.3610196670424659
14.0	-0.13984308030341225
15.0	-0.4440611936122783
16.0	0.4002384428466718
17.0	-0.08606867172541312
18.0	1.0113897197301625
19.0	-0.2628844807186146
20.0	0.15732725222102617
21.0	-0.31829162101083475
22.0	1.3110086217407078
23.0	0.4305825840885952
24.0	0.08447942426356876
25.0	-0.32477758271109547
26.0	0.3276415603977426
27.0	-0.08059770151766543
28.0	0.0949131873077262
29.0	-0.2990033763780023
30.0	0.0571107550411993
31.0	-0.054939850033606324
32.0	-0.24829521911154262
33.0	-0.11403057270170186
34.0	1.3955941189247913
35.0	1.2660072324883693
36.0	0.561420223591132
37.0	0.23785249981940312
38.0	-0.2239736018310325
39.0	-0.3832247360052507
40.0	-0.5966720546907739
41.0	-0.08365149877761473
42.0	-0.16573649929998346
43.0	-0.07169926794091944
44.0	-0.03676075991459646
45.0	-0.10672542826345718
46.0	-0.12674122972994079
47.0	-0.0654153443742839
48.0	-0.04397769323313332
49.0	0.1236432762164797
50.0	0.049632139339028436
101.0	-0.05369293414142634
