1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923502473785206,0.47986649998925557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440478262638765,0.49182860761273495,0.0,0.0,0.0,0.0,0.5430149719401245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49463480668985316,0.7047771719539837,0.0,0.6407294993295697
0.0,1.0,0.45358108096917304,1.2962330458468285,0.705967550158723,0.0,0.32329670266122035,0.8331168825316159,0.0,0.0,0.0,0.0,0.0,0.35016728812567743,0.0,0.7226308927653644,0.0,0.0,0.0,0.0,0.0,0.3153526670698483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.733540605298503,1.0403066544626878,0.785814292840469,0.7359983440629434,1.108376634503093,0.0,0.0,0.0,0.0,0.5601211300987085,0.0,0.0,0.0,0.0,0.5553899416199264,0.0,0.5911235384206117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426949436781804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2962330458468285,0.0,1.0,0.5697770345444484,0.0,0.0,0.5521957002212874,0.0,0.0,0.0,0.0,0.3287676038458681,0.35762241085641344,0.0,0.6782362841772557,0.0,0.3343337455389418,0.0,0.0,0.0,0.31655383045801777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.705967550158723,0.733540605298503,0.5697770345444484,1.0,0.7703556474823294,0.4310218917481688,0.4636254342738832,0.6894647927346618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31769930308261835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30605171897982586,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0403066544626878,0.0,0.7703556474823294,1.0,0.5832675316947319,0.0,1.246764139432257,0.0,0.0,0.0,0.0,0.0,0.6270757056629374,0.0,0.0,0.0,0.0,0.5708088075569708,0.6715247584196431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5896536406509727,0.6664062740921695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436314661331585,0.0,0.0
0.0,0.0,0.785814292840469,0.0,0.0,0.0,1.0,0.6589307205431576,0.6495748408286365,0.0,0.0,0.0,0.0,0.7423923785273764,0.7358419274452327,0.0,0.0,0.0,0.7208169947734165,0.0,0.843586028934549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469035191421553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974218721845884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8331168825316159,0.7359983440629434,0.5521957002212874,0.0,0.0,0.6589307205431576,1.0,0.0,0.0,0.0,0.0,0.0,0.5827794097006168,0.0,0.5919488119168601,0.0,0.5607031924186107,0.49400009363200675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.108376634503093,0.0,0.6894647927346618,1.246764139432257,0.6495748408286365,0.45759377977105903,1.0,0.0,0.0,0.0,0.0,0.0,0.5142629260823567,0.0,0.0,0.0,0.0,0.0,0.5213843896404784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313336246407764,0.6342565753026779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0416612565996253,1.1793646869596064,0.0,0.0,0.7807890019102017,0.0,0.0,0.0,0.0,0.0,0.7149616201838612,0.0,0.0,0.0,0.8936914563981672,0.0,0.0,0.0,0.7549931764074194,0.0,0.0,0.6406248132569379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6538758882280611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
