1.0	1.9826314554405857
2.0	4.818070597936906
3.0	4.274853466048646
4.0	4.717738487408854
5.0	4.7910565942189685
6.0	3.723896116891262
7.0	3.209574145198684
8.0	4.3033550804353995
9.0	4.350884705270823
10.0	-4.171428569411277
11.0	-4.253826563154302
12.0	-4.25260277968447
13.0	-3.883885308611034
14.0	-2.97344410929063
15.0	-3.1996947801183127
16.0	1.857286282462396
17.0	-1.955730666245817
18.0	0.8241328773581607
19.0	-1.4080566597422208
20.0	0.14842366538963508
21.0	-1.5693975087927183
22.0	-1.7080363532111869
23.0	-1.807168134744128
24.0	-3.463583823264995
25.0	-4.190650845844986
26.0	-3.4053641372646033
27.0	-1.4807360539681103
28.0	-2.3498109182000566
29.0	-2.98652796277637
30.0	-2.767795479481146
31.0	0.750131179315919
32.0	0.7812994764545187
33.0	0.7914221054253874
34.0	-0.14788524141618478
35.0	-0.7992046501634852
36.0	1.5243803699428633
37.0	0.8709418113307846
38.0	0.8819632361540022
39.0	0.5293517098770669
40.0	-0.11128286743039244
41.0	1.020026889538378
42.0	0.14803546209268856
43.0	0.24192091355105683
44.0	1.1467534244892463
45.0	0.415974018254409
46.0	0.7758627470387282
47.0	0.5183946172718158
48.0	0.6559837567014337
49.0	1.9321648496231765
50.0	1.317889839226392
101.0	1.3980285923448232
