1.0	-3.981738949607695
2.0	6.893976798113037
3.0	6.9280628780199
4.0	6.756084702336693
5.0	6.92003923302462
6.0	6.441456364475274
7.0	5.679150624742441
8.0	7.042782402292291
9.0	6.912540088990711
10.0	4.063262169472631
11.0	4.515889824390657
12.0	3.9488819837316678
13.0	4.746532898142808
14.0	5.331303288332761
15.0	4.650468273412275
16.0	4.367411360309085
17.0	3.843303966681467
18.0	4.1286955541460095
19.0	4.89825802050385
20.0	1.0414182848183442
21.0	4.504178360912528
22.0	1.0337025649025624
23.0	2.8322278639281655
24.0	2.448993956533344
25.0	3.020532343344558
26.0	1.6354551535460664
27.0	-1.9116174603621239
28.0	0.1291467374211859
29.0	2.8811490710612144
30.0	0.5340518863529047
31.0	-6.654941983535635
32.0	-6.893031895256544
33.0	-5.653404047429819
34.0	0.573510706031966
35.0	-2.108322833880506
36.0	-3.4284845053093416
37.0	-4.702647163746143
38.0	-6.786966879927026
39.0	-6.578711829006007
40.0	-2.83092406785039
41.0	-6.570337818624403
42.0	-5.277568088392829
43.0	-5.787678856392674
44.0	-6.371882849675301
45.0	-5.842837803867138
46.0	-6.585336296611057
47.0	-5.871084656253034
48.0	-5.9661991586279735
49.0	-4.0657089284870445
50.0	-6.399890218667202
101.0	-6.7096106855140984
